manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,price_usd,up_counter
LADA,4x4,mechanical,black,9000,2017,gasoline,gasoline,1.7,suv,7499.0,20
LADA,Priora,mechanical,silver,115000,2008,gasoline,gasoline,1.6,sedan,3000.0,3
LADA,Priora,mechanical,black,73000,2011,gasoline,gasoline,1.6,hatchback,3800.0,3
LADA,Vesta,automatic,red,38000,2018,gasoline,gasoline,1.8,universal,12999.0,48
LADA,Vesta,mechanical,orange,13000,2019,gasoline,gasoline,1.8,universal,13300.0,10
LADA,Priora,mechanical,white,106600,2015,gasoline,gasoline,1.6,sedan,5200.0,27
LADA,Priora,mechanical,grey,320552,2008,gasoline,gasoline,1.6,sedan,2850.0,16
LADA,Vesta,automatic,black,42500,2018,gasoline,gasoline,1.8,universal,11619.08,11
LADA,Vesta,mechanical,grey,15500,2018,gasoline,gasoline,1.6,universal,10433.45,10
LADA,Priora,mechanical,silver,76000,2009,gasoline,gasoline,1.6,sedan,3250.0,4
LADA,4x4,mechanical,blue,110000,2014,gasoline,gasoline,1.7,suv,4850.0,2
LADA,Vesta,mechanical,white,53000,2017,gasoline,gasoline,1.6,sedan,8300.0,6
LADA,Vesta,mechanical,silver,25000,2018,gasoline,gasoline,1.6,universal,8800.0,1
LADA,Largus,mechanical,other,135350,2015,gasoline,gasoline,1.6,van,6500.0,3
LADA,Vesta,automatic,black,94000,2017,gasoline,gasoline,1.8,sedan,8000.0,29
LADA,Granta,mechanical,other,43524,2012,gasoline,gasoline,1.6,sedan,5400.0,1
LADA,Granta,mechanical,red,0,2019,gasoline,gasoline,1.6,liftback,7806.13,19
LADA,XRAY,automatic,red,75000,2017,gasoline,gasoline,1.8,hatchback,8536.46,45
LADA,4x4,mechanical,blue,131000,2016,gasoline,gasoline,1.7,suv,4900.0,29
LADA,Vesta,mechanical,brown,49200,2018,gasoline,gasoline,1.6,universal,10700.0,13
LADA,Kalina,mechanical,black,71000,2012,gasoline,gasoline,1.6,hatchback,4400.0,16
LADA,4x4,mechanical,green,1111,1982,gasoline,gasoline,1.6,suv,1400.0,2
LADA,Priora,mechanical,silver,170000,2008,gasoline,gasoline,1.6,sedan,3450.0,7
LADA,Vesta,mechanical,grey,3150,2019,gasoline,gasoline,1.6,sedan,11500.0,15
LADA,XRAY,automatic,black,2000,2019,gasoline,gasoline,1.8,hatchback,11500.0,1
LADA,Largus,mechanical,silver,160000,2014,gasoline,gasoline,1.6,van,4000.0,5
LADA,Vesta,mechanical,grey,15700,2018,gasoline,gasoline,1.6,universal,10907.71,5
LADA,Kalina,mechanical,other,198500,2006,gasoline,gasoline,1.6,sedan,1290.0,1
LADA,Kalina,mechanical,grey,19000,2015,gasoline,gasoline,1.5,universal,7000.0,17
LADA,Kalina,mechanical,black,25997,2017,gasoline,gasoline,1.6,universal,6876.6,14
LADA,Kalina,mechanical,grey,70000,2015,gasoline,gasoline,1.6,hatchback,4742.47,3
LADA,Vesta,automatic,red,19800,2017,gasoline,gasoline,1.6,sedan,9250.0,25
LADA,Priora,mechanical,black,160000,2009,gasoline,gasoline,1.6,hatchback,3300.0,6
LADA,Kalina,mechanical,silver,94000,2014,gasoline,gasoline,1.6,universal,5000.0,12
LADA,Largus,mechanical,white,195000,2014,gasoline,gasoline,1.6,van,4000.0,5
LADA,Granta,mechanical,black,71000,2013,gasoline,gasoline,1.6,sedan,3500.0,3
LADA,Granta,mechanical,blue,112721,2013,gasoline,gasoline,1.6,sedan,4078.54,3
LADA,Granta,mechanical,grey,92,2012,gasoline,gasoline,1.6,sedan,3936.26,10
LADA,Vesta,mechanical,grey,151163,2016,gasoline,gasoline,1.6,sedan,6924.03,2
LADA,Vesta,mechanical,grey,44000,2018,gasoline,gasoline,1.6,universal,9890.0,2
LADA,Vesta,mechanical,orange,47000,2018,gasoline,gasoline,1.6,universal,11026.27,3
LADA,Vesta,automatic,orange,50000,2018,gasoline,gasoline,1.8,hatchback,12000.0,45
LADA,Vesta,mechanical,black,90000,2016,gasoline,gasoline,1.6,sedan,8500.0,1
LADA,Largus,mechanical,white,85000,2015,gasoline,gasoline,1.6,universal,7400.0,15
LADA,Vesta,mechanical,brown,17120,2018,gasoline,gasoline,1.8,universal,10950.0,6
LADA,XRAY,mechanical,red,17000,2018,gasoline,gasoline,1.8,hatchback,12850.0,2
LADA,Vesta,mechanical,silver,0,2019,gas,gasoline,1.6,sedan,13800.0,27
LADA,XRAY,mechanical,silver,22500,2018,gasoline,gasoline,1.8,hatchback,10000.0,19
LADA,Largus,mechanical,grey,200000,2018,gasoline,gasoline,1.6,van,6800.0,4
LADA,112,mechanical,silver,240000,2005,gasoline,gasoline,1.6,hatchback,1090.77,12
LADA,111,mechanical,other,133000,2000,gasoline,gasoline,1.5,universal,1200.0,1
LADA,110,mechanical,green,123456,2009,gasoline,gasoline,1.6,sedan,1750.0,1
LADA,Vesta,mechanical,silver,13000,2018,gasoline,gasoline,1.8,universal,12799.96,10
LADA,Vesta,automatic,red,8500,2018,gasoline,gasoline,1.8,universal,13700.0,20
LADA,Priora,mechanical,other,97000,2012,gasoline,gasoline,1.6,universal,4100.0,14
LADA,Vesta,mechanical,white,0,2019,gas,gasoline,1.6,sedan,12500.0,2
LADA,Vesta,mechanical,white,40000,2017,gasoline,gasoline,1.6,sedan,9900.0,8
LADA,Vesta,mechanical,red,15000,2018,gasoline,gasoline,1.6,sedan,9000.0,6
LADA,Vesta,mechanical,silver,35000,2018,gasoline,gasoline,1.6,sedan,10148.91,3
LADA,4x4,mechanical,white,60000,1995,gasoline,gasoline,1.7,suv,1300.0,1
LADA,Vesta,mechanical,orange,63081,2018,gasoline,gasoline,1.8,universal,10860.29,18
LADA,Vesta,mechanical,orange,47900,2018,gasoline,gasoline,1.6,universal,11239.69,12
LADA,Vesta,mechanical,silver,40000,2018,gasoline,gasoline,1.6,universal,8773.12,9
LADA,Vesta,mechanical,white,109000,2017,gas,gasoline,1.6,sedan,7999.0,1
LADA,Vesta,automatic,brown,50000,2017,gasoline,gasoline,1.8,sedan,9500.0,5
LADA,4x4,mechanical,silver,66480,2006,gasoline,gasoline,1.7,suv,4000.0,1
LADA,Largus,mechanical,grey,134000,2014,gas,gasoline,1.6,universal,6500.0,3
LADA,Vesta,mechanical,red,26000,2018,gasoline,gasoline,1.8,universal,12415.82,1
LADA,XRAY,mechanical,red,20792,2016,gasoline,gasoline,1.8,hatchback,9300.0,31
LADA,Vesta,mechanical,brown,22500,2018,gasoline,gasoline,1.6,universal,11974.77,1
LADA,Vesta,automatic,other,66000,2017,gasoline,gasoline,1.8,sedan,10300.0,7
LADA,Vesta,mechanical,grey,69000,2017,gasoline,gasoline,1.6,sedan,7500.0,4
LADA,XRAY,automatic,white,135000,2016,gasoline,gasoline,1.8,hatchback,7500.0,3
LADA,4x4,mechanical,red,50000,1997,gasoline,gasoline,1.7,pickup,1000.0,1
LADA,Granta,mechanical,red,125000,2013,gasoline,gasoline,1.6,sedan,4000.0,1
LADA,Vesta,automatic,other,2300,2018,gasoline,gasoline,1.8,sedan,11300.0,1
LADA,Largus,mechanical,white,99000,2016,gasoline,gasoline,1.6,universal,8600.0,2
LADA,Granta,mechanical,white,65000,2017,gasoline,gasoline,1.6,sedan,4500.0,2
LADA,4x4,mechanical,silver,120000,2010,gasoline,gasoline,1.7,suv,4100.0,1
LADA,Vesta,mechanical,white,0,2019,gas,gasoline,1.6,sedan,12150.0,10
LADA,Largus,mechanical,other,206000,2015,gasoline,gasoline,1.6,universal,6400.0,4
LADA,Largus,mechanical,white,148370,2017,gasoline,gasoline,1.6,universal,3272.31,1
LADA,4x4,mechanical,blue,44000,2015,gasoline,gasoline,1.7,suv,5500.0,1
LADA,Vesta,mechanical,red,29000,2018,gasoline,gasoline,1.8,universal,13500.0,1
LADA,4x4,mechanical,green,60000,2006,gasoline,gasoline,1.7,suv,6000.0,1
LADA,4x4,mechanical,grey,8957,2018,gasoline,gasoline,1.7,suv,7100.0,1
LADA,XRAY,mechanical,black,37591,2016,gasoline,gasoline,1.6,hatchback,8500.0,2
LADA,Largus,mechanical,silver,15000,2014,gasoline,gasoline,1.6,van,7200.0,5
LADA,Vesta,mechanical,white,44000,2017,gasoline,gasoline,1.6,universal,10950.0,1
LADA,Granta,mechanical,grey,50100,2016,gasoline,gasoline,1.6,liftback,7900.0,13
LADA,Largus,mechanical,silver,199869,2016,gasoline,gasoline,1.6,minivan,7100.0,1
LADA,Vesta,automatic,red,55000,2017,gasoline,gasoline,1.6,sedan,9247.84,23
LADA,Kalina,mechanical,silver,81000,2011,gasoline,gasoline,1.6,universal,2900.0,1
LADA,Granta,mechanical,white,38000,2016,gasoline,gasoline,1.6,sedan,6600.0,1
LADA,Kalina,mechanical,silver,53000,2015,gasoline,gasoline,1.6,universal,7000.0,3
LADA,Granta,automatic,black,71000,2013,gasoline,gasoline,1.6,sedan,4200.0,1
LADA,Vesta,mechanical,red,15000,2019,gasoline,gasoline,1.6,sedan,12804.7,1
LADA,Vesta,mechanical,brown,10000,2019,gasoline,gasoline,1.8,universal,13278.95,1
LADA,Vesta,mechanical,grey,20000,2018,gasoline,gasoline,1.6,universal,12000.0,1
LADA,Largus,mechanical,other,30000,2019,gasoline,gasoline,1.6,universal,9250.0,1
LADA,Granta,mechanical,silver,25000,2018,gasoline,gasoline,1.6,liftback,8536.46,4
LADA,Vesta,mechanical,red,8000,2019,gasoline,gasoline,1.6,sedan,11856.21,1
LADA,XRAY,mechanical,red,1550,2019,gasoline,gasoline,1.6,hatchback,9959.2,4
LADA,Priora,mechanical,grey,155000,2013,gasoline,gasoline,1.6,sedan,6000.0,1
LADA,Largus,mechanical,silver,110000,2014,gasoline,gasoline,1.6,universal,7000.0,1
LADA,Vesta,mechanical,black,45000,2018,gasoline,gasoline,1.6,universal,11000.0,1
LADA,Vesta,mechanical,red,23900,2017,gasoline,gasoline,1.6,sedan,10300.0,1
LADA,Granta,mechanical,white,86000,2014,gasoline,gasoline,1.6,sedan,5000.0,2
LADA,Granta,mechanical,brown,12500,2019,gasoline,gasoline,1.6,liftback,7700.0,1
LADA,Priora,mechanical,blue,43000,2014,gasoline,gasoline,1.6,hatchback,6000.0,2
LADA,Vesta,mechanical,brown,24000,2016,gasoline,gasoline,1.6,sedan,9000.0,4
LADA,XRAY,mechanical,silver,9000,2019,gasoline,gasoline,1.6,hatchback,10500.0,3
LADA,Largus,mechanical,grey,170000,2014,gasoline,gasoline,1.6,van,5600.0,3
LADA,XRAY,automatic,silver,11600,2018,gasoline,gasoline,1.8,hatchback,9950.0,13
LADA,XRAY,mechanical,silver,35000,2016,gasoline,gasoline,1.6,hatchback,10670.59,2
LADA,Priora,mechanical,silver,40000,2012,gasoline,gasoline,1.6,hatchback,3800.0,2
LADA,Priora,mechanical,silver,87000,2008,gasoline,gasoline,1.6,sedan,3600.0,9
LADA,Largus,mechanical,brown,71000,2017,gasoline,gasoline,1.6,van,7170.63,2
LADA,XRAY,mechanical,brown,10000,2018,gasoline,gasoline,1.6,hatchback,11144.84,11
LADA,Granta,mechanical,black,24000,2019,gas,gasoline,1.6,hatchback,7000.0,6
LADA,Largus,mechanical,brown,105000,2017,gasoline,gasoline,1.6,universal,8868.44,2
LADA,XRAY,mechanical,silver,32000,2017,gasoline,gasoline,1.6,universal,9247.84,2
LADA,Largus,mechanical,brown,2000,2018,gasoline,gasoline,1.6,universal,9000.0,11
LADA,Granta,mechanical,silver,49000,2013,gasoline,gasoline,1.6,sedan,5600.0,1
LADA,Priora,mechanical,other,133000,2010,gasoline,gasoline,1.6,hatchback,3485.73,1
LADA,Largus,mechanical,blue,120000,2017,gasoline,gasoline,1.6,universal,2888.0,1
Dodge,Dart,automatic,blue,104000,2012,gasoline,gasoline,1.4,sedan,10500.0,250
Dodge,Stratus,automatic,green,220000,2003,gas,gasoline,2.4,sedan,2371.23,1
Dodge,Grand Caravan,automatic,red,170000,2017,gasoline,gasoline,3.6,minivan,27000.0,9
Dodge,Stratus,mechanical,grey,234567,2003,gasoline,gasoline,2.4,coupe,3250.0,4
Dodge,Caravan,automatic,white,402336,2001,gas,gasoline,3.3,minivan,4000.0,88
Dodge,Caravan,automatic,blue,248000,2005,gas,gasoline,2.4,minivan,3999.0,89
Dodge,Caravan,automatic,other,360000,1998,gasoline,gasoline,2.4,minivan,1700.0,27
Dodge,Intrepid,automatic,red,200000,1999,gasoline,gasoline,2.7,sedan,2600.0,2
Dodge,Dart,automatic,red,115000,2012,gasoline,gasoline,2.0,sedan,11200.0,51
Dodge,Intrepid,automatic,black,321869,2002,gasoline,gasoline,3.5,sedan,3000.0,3
Dodge,Caliber,automatic,silver,180000,2007,gasoline,gasoline,2.0,hatchback,6699.0,3
Dodge,Intrepid,automatic,black,321869,1999,gasoline,gasoline,2.7,sedan,3000.0,3
Dodge,Neon,mechanical,orange,370149,2005,gasoline,gasoline,2.0,sedan,2500.0,83
Dodge,Neon,automatic,other,178000,2005,gasoline,gasoline,2.0,sedan,2350.0,36
Dodge,Magnum,automatic,red,312457,2004,gasoline,gasoline,2.7,universal,6900.0,140
Dodge,Avenger,automatic,red,286549,2007,gasoline,gasoline,2.7,sedan,5990.0,6
Dodge,Caliber,mechanical,other,200500,2007,gasoline,gasoline,1.8,hatchback,5500.0,22
Dodge,Neon,automatic,silver,170000,2004,gasoline,gasoline,2.0,sedan,2050.0,4
Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,gasoline,3.6,minivan,23750.0,15
Dodge,Caravan,automatic,green,371758,1999,gasoline,gasoline,3.3,minivan,1600.0,18
Dodge,Caliber,automatic,silver,191512,2010,gasoline,gasoline,2.0,hatchback,7950.0,19
Dodge,Caravan,automatic,silver,257973,1999,gasoline,gasoline,2.4,minivan,2690.0,20
Dodge,Caravan,automatic,blue,300000,2002,gas,gasoline,3.3,minivan,4400.0,30
Dodge,Caravan,automatic,silver,224094,2001,gas,gasoline,2.4,minivan,3950.0,6
Dodge,Caravan,automatic,silver,280000,2001,gas,gasoline,2.4,minivan,4100.0,6
Dodge,Caliber,automatic,silver,107826,2007,gasoline,gasoline,2.0,hatchback,6000.0,2
Dodge,Intrepid,automatic,blue,230000,2002,gasoline,gasoline,3.5,sedan,3500.0,12
Dodge,Caravan,automatic,green,300000,2001,gasoline,gasoline,2.4,hatchback,3200.0,10
Dodge,Caravan,automatic,blue,267151,2001,gas,gasoline,2.4,minivan,3600.0,4
Dodge,Caliber,automatic,blue,234964,2006,gasoline,gasoline,2.0,hatchback,5300.0,10
Dodge,Stratus,mechanical,red,200000,1996,gasoline,gasoline,2.0,sedan,1100.0,7
Dodge,Caravan,automatic,green,284000,1998,gasoline,gasoline,2.4,minivan,2000.0,40
Dodge,Journey,automatic,silver,240000,2009,diesel,diesel,2.0,suv,9300.0,2
Dodge,Durango,automatic,black,65000,2011,gasoline,gasoline,3.6,suv,19900.0,54
Dodge,Caliber,automatic,red,175000,2007,gasoline,gasoline,2.0,hatchback,6300.0,51
Dodge,Caravan,automatic,grey,200,1999,gasoline,gasoline,2.4,minivan,2650.0,7
Dodge,Caravan,automatic,white,229000,2004,gasoline,gasoline,2.4,minivan,3690.0,2
Dodge,Grand Caravan,automatic,other,234,2002,gas,gasoline,3.3,minivan,4900.0,2
Dodge,Grand Caravan,automatic,green,432914,1999,gasoline,gasoline,3.3,minivan,2650.0,6
Dodge,Stratus,automatic,grey,220480,2004,gasoline,gasoline,2.4,sedan,2600.0,119
Dodge,Caravan,mechanical,blue,300000,2000,gas,gasoline,2.0,minivan,1800.0,25
Dodge,Caravan,automatic,other,506943,2002,gas,gasoline,3.3,minivan,3999.0,8
Dodge,Stratus,automatic,silver,434523,2004,gasoline,gasoline,2.4,sedan,3100.0,25
Dodge,Caravan,automatic,orange,380000,2004,gasoline,gasoline,3.3,minivan,4700.0,31
Dodge,Caravan,automatic,other,300000,1999,gasoline,gasoline,2.4,minivan,3300.0,7
Dodge,Stratus,automatic,black,250000,2001,gasoline,gasoline,2.4,coupe,2800.0,5
Dodge,Stratus,automatic,silver,296119,2003,gasoline,gasoline,2.4,sedan,2950.0,3
Dodge,Caravan,mechanical,green,370149,1998,gas,gasoline,2.4,minivan,3500.0,18
Dodge,Caliber,automatic,other,191512,2006,gasoline,gasoline,2.4,hatchback,5499.0,20
Dodge,Grand Caravan,automatic,yellow,263580,2001,gasoline,gasoline,3.3,minivan,5250.0,6
Dodge,Journey,automatic,black,207000,2013,gas,gasoline,2.4,universal,14800.0,38
Dodge,Caliber,automatic,other,193266,2007,gasoline,gasoline,2.0,hatchback,5600.0,131
Dodge,Caravan,automatic,white,250000,1999,gasoline,gasoline,2.4,minivan,2200.0,21
Dodge,Intrepid,automatic,violet,370000,1999,gas,gasoline,3.2,sedan,2600.0,24
Dodge,Stratus,automatic,green,138000,2003,gasoline,gasoline,2.4,sedan,1300.0,1
Dodge,Caravan,automatic,silver,230000,2000,gasoline,gasoline,2.4,minivan,2100.0,8
Dodge,Intrepid,automatic,other,370149,1999,gasoline,gasoline,2.7,sedan,2600.0,24
Dodge,Stratus,automatic,silver,346017,2001,gas,gasoline,2.4,sedan,2000.0,55
Dodge,Grand Caravan,automatic,white,280509,1997,gasoline,gasoline,3.8,minivan,3700.0,29
Dodge,Magnum,automatic,grey,190439,2004,gasoline,gasoline,2.7,universal,7300.0,82
Dodge,Caliber,automatic,white,260000,2006,gasoline,gasoline,2.0,hatchback,5500.0,7
Dodge,Van,automatic,blue,170000,2002,gas,gasoline,5.2,minibus,12500.0,110
Dodge,Grand Caravan,automatic,silver,276332,2004,gasoline,gasoline,3.3,minivan,4900.0,58
Dodge,Neon,mechanical,green,222222,2001,gasoline,gasoline,2.0,sedan,1500.0,6
Dodge,Stratus,automatic,black,222222,2002,gasoline,gasoline,2.7,sedan,1900.0,4
Dodge,Neon,automatic,silver,150000,2000,gasoline,gasoline,2.0,sedan,2300.0,132
Dodge,Van,automatic,black,435000,2000,gas,gasoline,5.2,minibus,9990.0,25
Dodge,Caravan,automatic,red,400000,1999,gasoline,gasoline,2.4,minivan,1200.0,2
Dodge,Caravan,automatic,green,260000,2000,gasoline,gasoline,2.4,minivan,1850.0,2
Dodge,Caravan,automatic,black,257495,2005,gasoline,gasoline,3.3,minivan,6999.0,61
Dodge,Ram,automatic,black,195000,2013,gasoline,gasoline,5.7,pickup,34999.0,2
Dodge,Stratus,automatic,green,160000,2002,gasoline,gasoline,3.0,coupe,3000.0,22
Dodge,Stratus,automatic,brown,350000,1996,gasoline,gasoline,2.0,sedan,1300.0,42
Dodge,Stratus,automatic,red,306709,1997,gasoline,gasoline,2.4,sedan,1850.0,12
Dodge,Stratus,automatic,violet,386243,2003,gasoline,gasoline,2.4,sedan,3800.0,11
Dodge,Caravan,automatic,blue,453216,2002,gasoline,gasoline,3.3,minivan,2500.0,30
Dodge,Intrepid,automatic,silver,200000,2002,gasoline,gasoline,2.7,sedan,3500.0,33
Dodge,Caravan,automatic,blue,410383,2000,gas,gasoline,2.4,minivan,3500.0,23
Dodge,Caravan,automatic,green,160000,2000,gas,gasoline,2.4,minivan,3100.0,17
Dodge,Caravan,automatic,green,273588,1998,gasoline,gasoline,3.3,minivan,2999.0,4
Dodge,Grand Caravan,automatic,green,170000,1998,gasoline,gasoline,3.3,minivan,2999.0,4
Dodge,Caravan,automatic,blue,315000,2000,gasoline,gasoline,2.4,minivan,2200.0,1
Dodge,Caliber,automatic,blue,285945,2007,gasoline,gasoline,2.0,hatchback,5200.0,25
Dodge,Grand Caravan,automatic,blue,273588,2003,gasoline,gasoline,3.3,minivan,5000.0,9
Dodge,Neon,automatic,silver,220480,1999,gasoline,gasoline,2.0,sedan,1099.0,10
Dodge,Dakota,automatic,white,200000,2000,gas,gasoline,3.9,pickup,5500.0,64
Dodge,Stealth,mechanical,red,210000,1991,gasoline,gasoline,3.0,coupe,4100.0,5
Dodge,Intrepid,automatic,black,240000,2000,gasoline,gasoline,3.2,sedan,1599.0,2
Dodge,Caliber,automatic,silver,122310,2008,gasoline,gasoline,2.0,hatchback,8000.0,21
Dodge,Stratus,automatic,other,205996,2003,gasoline,gasoline,2.7,sedan,3650.0,50
Dodge,Intrepid,automatic,red,123123,2002,gasoline,gasoline,2.7,sedan,1100.0,27
Dodge,Grand Caravan,automatic,silver,329916,2007,gasoline,gasoline,3.8,minivan,7500.0,20
Dodge,Caravan,automatic,green,386243,1999,gas,gasoline,2.4,minivan,2500.0,13
Dodge,Caravan,automatic,blue,238000,2002,gasoline,gasoline,2.4,minivan,5000.0,28
Dodge,Stratus,automatic,other,250,2001,gasoline,gasoline,2.4,sedan,2700.0,2
Dodge,Ram,automatic,white,379805,2001,diesel,diesel,5.9,pickup,8750.0,1
Dodge,Caravan,automatic,black,393394,2001,gas,gasoline,2.4,minivan,4000.0,10
Dodge,Stratus,automatic,white,370149,2002,gasoline,gasoline,2.4,sedan,2200.0,5
Dodge,Neon,automatic,silver,98000,2004,gasoline,gasoline,2.0,sedan,3399.0,4
Dodge,Journey,automatic,black,219000,2010,gasoline,gasoline,2.7,minivan,10750.0,7
Dodge,Stratus,automatic,red,175418,2003,gasoline,gasoline,2.4,coupe,4700.0,19
Dodge,Stratus,automatic,other,174000,2004,gasoline,gasoline,2.4,coupe,2800.0,25
Dodge,Grand Caravan,automatic,other,300000,2003,gasoline,gasoline,3.3,minivan,4000.0,14
Dodge,Durango,automatic,other,185079,2007,gasoline,gasoline,5.7,suv,15000.0,38
Dodge,Caravan,automatic,blue,280000,2005,gas,gasoline,2.4,minivan,4750.0,2
Dodge,Stratus,automatic,grey,238183,2004,gasoline,gasoline,2.4,sedan,3150.0,2
Dodge,Nitro,automatic,black,246230,2007,gas,gasoline,3.7,suv,9900.0,20
Dodge,Caravan,automatic,green,402336,2000,gasoline,gasoline,2.4,minivan,2050.0,33
Dodge,Neon,automatic,orange,200000,2000,gasoline,gasoline,2.0,sedan,1300.0,2
Dodge,Caravan,automatic,silver,300000,2001,gas,gasoline,3.3,minivan,5000.0,4
Dodge,Stratus,automatic,other,226956,2001,gasoline,gasoline,2.4,sedan,2200.0,8
Dodge,Caravan,mechanical,red,321869,1998,gas,gasoline,2.4,minivan,2000.0,7
Dodge,Caliber,automatic,silver,121880,2007,gasoline,gasoline,2.0,hatchback,7000.0,36
Dodge,Stratus,automatic,other,296531,2002,gasoline,gasoline,2.7,sedan,3000.0,4
Dodge,Stratus,automatic,black,200000,2005,gasoline,gasoline,2.4,sedan,3100.0,1
Dodge,Caravan,automatic,grey,339572,1998,gasoline,gasoline,2.4,minivan,1700.0,60
Dodge,Stratus,automatic,grey,331150,2004,gas,gasoline,2.4,sedan,2899.0,1
Dodge,Caliber,mechanical,white,65983,2011,gasoline,gasoline,2.0,hatchback,9000.0,713
Dodge,Caravan,automatic,green,273588,1999,gasoline,gasoline,2.4,minivan,3000.0,16
Dodge,Caravan,automatic,green,210000,2001,gas,gasoline,2.4,minivan,2700.0,25
Dodge,Grand Caravan,automatic,silver,320000,2000,gasoline,gasoline,3.0,minivan,1900.0,33
Dodge,Caliber,automatic,black,164000,2007,gasoline,gasoline,2.0,universal,5900.0,34
Dodge,Grand Caravan,automatic,white,73000,2017,gasoline,gasoline,3.6,minivan,22900.0,3
Dodge,Durango,automatic,black,246230,2007,gas,gasoline,4.7,suv,7000.0,31
Dodge,Stratus,automatic,silver,162000,2002,gasoline,gasoline,2.4,coupe,3100.0,2
Dodge,Stratus,automatic,blue,11,2004,gasoline,gasoline,2.4,sedan,2475.58,1
Dodge,Caravan,automatic,black,1000000,1996,gas,gasoline,3.0,minivan,1500.0,72
Dodge,Caravan,automatic,red,220000,1999,gasoline,gasoline,2.4,minivan,2500.0,1
Dodge,Stratus,mechanical,other,185000,2003,gasoline,gasoline,2.4,sedan,3000.0,19
Dodge,Durango,automatic,black,100000,2000,gas,gasoline,4.7,suv,6300.0,3
Dodge,Grand Caravan,automatic,other,267432,2004,gasoline,gasoline,3.8,minivan,6850.0,8
Dodge,Grand Caravan,automatic,silver,195000,2001,gas,gasoline,3.3,minivan,3150.0,3
Dodge,Ram,automatic,white,116000,2010,gasoline,gasoline,5.7,pickup,16400.0,80
Dodge,Grand Caravan,automatic,green,400000,2002,gas,gasoline,3.3,minivan,5000.0,4
